name,tax_id,accession_id,total_number_of_chromosomes,total_sequence_length,total_ungapped_length,number_of_contigs,contig_n50,contig_l50,number_of_scaffolds,scaffold_n50,scaffold_l50,number_of_component_sequences,atgc_count,gc_count,gc_percent,genome_coverage,checkm_marker_set,checkm_species_tax_id,checkm_marker_set_rank,checkm_version,completeness,contamination,completeness_percentile,rank
Pseudomonas aeruginosa,287,GCF_028609225.1,1,6506914,6506914,1,6506914,1,1,6506914,1,1,6506914,4316008,66.5,202,Pseudomonas aeruginosa,287,species,v1.2.2,98.44,1.4,15.4042,SPECIES
Pseudomonas aeruginosa,287,GCF_028607185.1,1,6501568,6501568,1,6501568,1,1,6501568,1,1,6501568,4315297,66.5,147,Pseudomonas aeruginosa,287,species,v1.2.2,98.68,0.34,18.6404,SPECIES
Pseudomonas aeruginosa,287,GCF_028610025.1,2,6659308,6659308,2,6498494,1,2,6498494,1,2,6659308,4404319,66,290,Pseudomonas aeruginosa,287,species,v1.2.2,97.88,0.49,10.7515,SPECIES
Pseudomonas aeruginosa,287,GCF_019466095.1,1,6490034,6490034,1,6490034,1,1,6490034,1,1,6490034,4305181,66.5,98.5,Pseudomonas aeruginosa,287,species,v1.2.3,99.77,0.49,91.0028,SPECIES
Pseudomonas aeruginosa,287,GCF_013467585.1,1,6490020,6490020,1,6490020,1,1,6490020,1,1,6490020,4305162,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.77,0.49,91.0028,SPECIES
Pseudomonas aeruginosa,287,GCF_028609145.1,1,6478672,6478672,1,6478672,1,1,6478672,1,1,6478672,4301127,66.5,167,Pseudomonas aeruginosa,287,species,v1.2.2,98.4,0.43,14.9656,SPECIES
Pseudomonas aeruginosa,287,GCF_028610045.1,1,6463275,6463275,1,6463275,1,1,6463275,1,1,6463275,4284412,66.5,133,Pseudomonas aeruginosa,287,species,v1.2.2,99.15,0.4,32.9659,SPECIES
Pseudomonas aeruginosa,287,GCF_028609185.1,1,6462122,6462122,1,6462122,1,1,6462122,1,1,6462122,4287462,66.5,83,Pseudomonas aeruginosa,287,species,v1.2.2,98.52,0.72,16.2281,SPECIES
Pseudomonas aeruginosa,287,GCF_001516365.2,1,6460023,6460023,1,6460023,1,1,6460023,1,1,6460023,4260710,66,NA,Pseudomonas aeruginosa,287,species,v1.2.2,94.23,0.54,2.55453,SPECIES
Pseudomonas aeruginosa,287,GCF_028608705.1,1,6459518,6459518,1,6459518,1,1,6459518,1,1,6459518,4286923,66.5,247,Pseudomonas aeruginosa,287,species,v1.2.2,98.36,0.29,14.5389,SPECIES
Pseudomonas aeruginosa,287,GCA_016922515.2,1,6444122,6444122,1,6444122,1,1,6444122,1,1,6444122,4255920,66,50,NA,NA,NA,NA,NA,NA,NA,SPECIES
Pseudomonas aeruginosa,287,GCA_900478745.1,1,6440688,6440688,1,6440688,1,1,6440688,1,1,6440688,4273312,66.5,89,Pseudomonas aeruginosa,287,species,v1.2.2,88.23,0.6,1.09649,SPECIES
Pseudomonas aeruginosa,287,GCF_028607305.1,1,6440080,6440080,1,6440080,1,1,6440080,1,1,6440080,4272934,66.5,160,Pseudomonas aeruginosa,287,species,v1.2.2,98.47,0.49,15.7124,SPECIES
Pseudomonas aeruginosa,287,GCF_028609065.1,1,6439221,6439221,1,6439221,1,1,6439221,1,1,6439221,4280314,66.5,85,Pseudomonas aeruginosa,287,species,v1.2.2,98.85,0.51,22.2617,SPECIES
Pseudomonas aeruginosa,287,GCF_028608645.1,1,6423034,6423034,1,6423034,1,1,6423034,1,1,6423034,4264540,66.5,244,Pseudomonas aeruginosa,287,species,v1.2.2,98.89,0.71,23.1508,SPECIES
Pseudomonas aeruginosa,287,GCF_028609005.1,1,6421990,6421990,1,6421990,1,1,6421990,1,1,6421990,4265550,66.5,89,Pseudomonas aeruginosa,287,species,v1.2.2,98.89,0.29,23.1508,SPECIES
Pseudomonas aeruginosa,287,GCF_028608825.1,1,6410328,6410328,1,6410328,1,1,6410328,1,1,6410328,4259161,66.5,158,Pseudomonas aeruginosa,287,species,v1.2.2,98.98,0.35,26.4343,SPECIES
Pseudomonas aeruginosa,287,GCA_025792655.1,1,6407102,6407102,1,6407102,1,1,6407102,1,1,6407102,4253080,66.5,28,Pseudomonas aeruginosa,287,species,v1.2.3,30.27,0.26,0.0237079,SPECIES
Pseudomonas aeruginosa,287,GCA_025792675.1,1,6403424,6403424,1,6403424,1,1,6403424,1,1,6403424,4251653,66.5,49,Pseudomonas aeruginosa,287,species,v1.2.3,42.24,0.13,0.0592698,SPECIES
Pseudomonas aeruginosa,287,GCF_028609325.1,1,6400429,6400429,1,6400429,1,1,6400429,1,1,6400429,4242029,66.5,136,Pseudomonas aeruginosa,287,species,v1.2.2,97.4,0.29,8.17923,SPECIES
Pseudomonas aeruginosa,287,GCF_028608525.1,1,6392588,6392588,1,6392588,1,1,6392588,1,1,6392588,4247611,66.5,115,Pseudomonas aeruginosa,287,species,v1.2.2,98.95,0.28,25.0356,SPECIES
Pseudomonas aeruginosa,287,GCF_028609905.1,1,6389039,6389039,1,6389039,1,1,6389039,1,1,6389039,4242769,66.5,137,Pseudomonas aeruginosa,287,species,v1.2.2,97.36,0.34,8.02513,SPECIES
Pseudomonas aeruginosa,287,GCF_028609285.1,1,6376882,6376882,1,6376882,1,1,6376882,1,1,6376882,4235383,66.5,121,Pseudomonas aeruginosa,287,species,v1.2.2,98.63,0.94,17.8876,SPECIES
Pseudomonas aeruginosa,287,GCF_028607345.1,1,6375151,6375151,1,6375151,1,1,6375151,1,1,6375151,4236598,66.5,245,Pseudomonas aeruginosa,287,species,v1.2.2,99.05,0.28,28.6688,SPECIES
Pseudomonas aeruginosa,287,GCA_025792635.1,1,6374920,6374920,1,6374920,1,1,6374920,1,1,6374920,4238681,66.5,33,Pseudomonas aeruginosa,287,species,v1.2.3,34.43,0.15,0.0355619,SPECIES
Pseudomonas aeruginosa,287,GCF_028608685.1,1,6369460,6369460,1,6369460,1,1,6369460,1,1,6369460,4233165,66.5,119,Pseudomonas aeruginosa,287,species,v1.2.2,99.16,0.5,33.4578,SPECIES
Pseudomonas aeruginosa,287,GCA_025792515.1,1,6368373,6368373,1,6368373,1,1,6368373,1,1,6368373,4231700,66.5,40,Pseudomonas aeruginosa,287,species,v1.2.3,37.56,0.21,0.0533428,SPECIES
Pseudomonas aeruginosa,287,GCA_010694505.1,1,6367369,6367369,1,6367369,1,1,6367369,1,1,6367369,4230884,66.5,60,Pseudomonas aeruginosa,287,species,v1.2.2,63.4,0.23,0.207444,SPECIES
Pseudomonas aeruginosa,287,GCF_028608625.1,1,6365841,6365841,1,6365841,1,1,6365841,1,1,6365841,4231386,66.5,163,Pseudomonas aeruginosa,287,species,v1.2.2,98.86,0.46,22.4988,SPECIES
Pseudomonas aeruginosa,287,GCF_028608945.1,1,6351240,6351240,1,6351240,1,1,6351240,1,1,6351240,4214072,66.5,206,Pseudomonas aeruginosa,287,species,v1.2.2,98.52,1.18,16.2281,SPECIES
Pseudomonas aeruginosa,287,GCF_044999025.1,1,6350848,6350848,1,6350848,1,1,6350848,1,1,6350848,4220744,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.75,0.3,88.6617,SPECIES
Pseudomonas aeruginosa,287,GCA_019434115.1,3,6471169,6471169,3,6349257,1,3,6349257,1,3,6471169,4293423,66.5,261,Pseudomonas aeruginosa,287,species,v1.2.3,87.77,0.46,1.07278,SPECIES
Pseudomonas aeruginosa,287,GCF_028609925.1,1,6348181,6348181,1,6348181,1,1,6348181,1,1,6348181,4223211,66.5,115,Pseudomonas aeruginosa,287,species,v1.2.2,99.25,0.49,39.6752,SPECIES
Pseudomonas aeruginosa,287,GCA_025792535.1,1,6345918,6345918,1,6345918,1,1,6345918,1,1,6345918,4215702,66.5,35,Pseudomonas aeruginosa,287,species,v1.2.3,36.93,0.07,0.0414889,SPECIES
Pseudomonas aeruginosa,287,GCF_028608925.1,1,6343286,6343286,1,6343286,1,1,6343286,1,1,6343286,4218093,66.5,151,Pseudomonas aeruginosa,287,species,v1.2.2,98.76,0.56,20.3414,SPECIES
Pseudomonas aeruginosa,287,GCA_025792575.1,1,6335889,6335889,1,6335889,1,1,6335889,1,1,6335889,4212806,66.5,38,Pseudomonas aeruginosa,287,species,v1.2.3,37.36,0.56,0.0474158,SPECIES
Pseudomonas aeruginosa,287,GCF_028608985.1,1,6329660,6329660,1,6329660,1,1,6329660,1,1,6329660,4205932,66.5,189,Pseudomonas aeruginosa,287,species,v1.2.2,98.53,0.28,16.3822,SPECIES
Pseudomonas aeruginosa,287,GCA_003691345.1,1,6327308,6327308,1,6327308,1,1,6327308,1,1,6327308,4208099,66.5,12,Pseudomonas aeruginosa,287,species,v1.2.2,71.81,0.33,0.349692,SPECIES
Pseudomonas aeruginosa,287,GCF_028607245.1,1,6315885,6315885,1,6315885,1,1,6315885,1,1,6315885,4197066,66.5,165,Pseudomonas aeruginosa,287,species,v1.2.2,98.87,0.35,22.7774,SPECIES
Pseudomonas aeruginosa,287,GCF_033395015.1,1,6310317,6310317,1,6310317,1,1,6310317,1,1,6310317,4196771,66.5,42.96,Pseudomonas aeruginosa,287,species,v1.2.3,99.58,0.49,73.8265,SPECIES
Pseudomonas aeruginosa,287,GCA_025792595.1,1,6309268,6309268,1,6309268,1,1,6309268,1,1,6309268,4197056,66.5,29,Pseudomonas aeruginosa,287,species,v1.2.3,29.9,0.07,0.0177809,SPECIES
Pseudomonas aeruginosa,287,GCF_028609305.1,1,6309215,6309215,1,6309215,1,1,6309215,1,1,6309215,4197404,66.5,107,Pseudomonas aeruginosa,287,species,v1.2.2,98.84,0.51,21.9832,SPECIES
Pseudomonas aeruginosa,287,GCF_028607385.1,1,6294426,6294426,1,6294426,1,1,6294426,1,1,6294426,4191441,66.5,106,Pseudomonas aeruginosa,287,species,v1.2.2,99.16,0.28,33.4578,SPECIES
Pseudomonas aeruginosa,287,GCF_028608665.1,1,6283865,6283865,1,6283865,1,1,6283865,1,1,6283865,4181785,66.5,149,Pseudomonas aeruginosa,287,species,v1.2.2,99.13,0.49,32.1954,SPECIES
Pseudomonas aeruginosa,287,GCF_039921825.1,1,6281640,6281640,1,6281640,1,1,6281640,1,1,6281640,4178873,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.7,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_028609125.1,1,6276108,6276108,1,6276108,1,1,6276108,1,1,6276108,4178125,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.2,98.77,0.29,20.537,SPECIES
Pseudomonas aeruginosa,287,GCF_028609405.1,1,6275855,6275855,1,6275855,1,1,6275855,1,1,6275855,4161197,66.5,60,Pseudomonas aeruginosa,287,species,v1.2.2,96.55,0.51,5.37577,SPECIES
Pseudomonas aeruginosa,287,GCF_037914935.1,1,6275045,6275045,1,6275045,1,1,6275045,1,1,6275045,4175445,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.79,0.49,92.5557,SPECIES
Pseudomonas aeruginosa,287,GCF_033393195.1,1,6274395,6274395,1,6274395,1,1,6274395,1,1,6274395,4174697,66.5,38.16,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.49,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_039924275.1,1,6274003,6274003,1,6274003,1,1,6274003,1,1,6274003,4174447,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.79,0.49,92.5557,SPECIES
Pseudomonas aeruginosa,287,GCF_028609965.1,1,6273157,6273157,1,6273157,1,1,6273157,1,1,6273157,4164291,66.5,293,Pseudomonas aeruginosa,287,species,v1.2.2,98.32,1.09,14.1358,SPECIES
Pseudomonas aeruginosa,287,GCF_028609105.1,1,6270995,6270995,1,6270995,1,1,6270995,1,1,6270995,4174806,66.5,345,Pseudomonas aeruginosa,287,species,v1.2.2,98.38,0.29,14.7345,SPECIES
Pseudomonas aeruginosa,287,GCF_028609025.1,1,6270988,6270988,1,6270988,1,1,6270988,1,1,6270988,4174789,66.5,97,Pseudomonas aeruginosa,287,species,v1.2.2,98.67,0.29,18.4862,SPECIES
Pseudomonas aeruginosa,287,GCF_033394235.1,1,6270416,6270416,1,6270416,1,1,6270416,1,1,6270416,4172090,66.5,53.57,Pseudomonas aeruginosa,287,species,v1.2.3,99.75,0.49,88.6617,SPECIES
Pseudomonas aeruginosa,287,GCF_028609345.1,1,6269133,6269133,1,6269133,1,1,6269133,1,1,6269133,4164872,66.5,212,Pseudomonas aeruginosa,287,species,v1.2.2,96.72,0.94,5.77881,SPECIES
Pseudomonas aeruginosa,287,GCF_028609505.1,1,6268505,6268505,1,6268505,1,1,6268505,1,1,6268505,4166053,66.5,191,Pseudomonas aeruginosa,287,species,v1.2.2,96.5,0.28,5.26316,SPECIES
Pseudomonas aeruginosa,287,GCF_028609445.1,1,6268502,6268502,1,6268502,1,1,6268502,1,1,6268502,4166052,66.5,131,Pseudomonas aeruginosa,287,species,v1.2.2,96.41,0.28,5.02608,SPECIES
Pseudomonas aeruginosa,287,GCF_028609365.1,1,6268483,6268483,1,6268483,1,1,6268483,1,1,6268483,4166092,66.5,101,Pseudomonas aeruginosa,287,species,v1.2.2,96.26,0.28,4.68824,SPECIES
Pseudomonas aeruginosa,287,GCF_028609085.1,1,6267298,6267298,1,6267298,1,1,6267298,1,1,6267298,4173568,66.5,161,Pseudomonas aeruginosa,287,species,v1.2.2,98.77,0.29,20.537,SPECIES
Pseudomonas aeruginosa,287,GCF_028608905.1,2,6301813,6301813,2,6263423,1,2,6263423,1,2,6301813,4193927,66.5,313,Pseudomonas aeruginosa,287,species,v1.2.2,98.92,1.33,24.3362,SPECIES
Pseudomonas aeruginosa,287,GCA_025792555.1,1,6262914,6262914,1,6262914,1,1,6262914,1,1,6262914,4163454,66.5,25,Pseudomonas aeruginosa,287,species,v1.2.3,25.05,0.11,0.00592698,SPECIES
Pseudomonas aeruginosa,287,GCF_028609265.1,1,6261923,6261923,1,6261923,1,1,6261923,1,1,6261923,4162650,66.5,199,Pseudomonas aeruginosa,287,species,v1.2.2,96.68,0.28,5.67212,SPECIES
Pseudomonas aeruginosa,287,GCF_028609605.1,1,6260113,6260113,1,6260113,1,1,6260113,1,1,6260113,4160957,66.5,93,Pseudomonas aeruginosa,287,species,v1.2.2,96.89,0.82,6.28853,SPECIES
Pseudomonas aeruginosa,287,GCF_028608785.1,1,6258821,6258821,1,6258821,1,1,6258821,1,1,6258821,4164116,66.5,148,Pseudomonas aeruginosa,287,species,v1.2.2,98.2,0.36,12.9327,SPECIES
Pseudomonas aeruginosa,287,GCF_028609585.1,1,6256384,6256384,1,6256384,1,1,6256384,1,1,6256384,4156614,66.5,137,Pseudomonas aeruginosa,287,species,v1.2.2,98.26,0.69,13.4602,SPECIES
Pseudomonas aeruginosa,287,GCF_028609945.1,1,6225254,6225254,1,6225254,1,1,6225254,1,1,6225254,4139127,66.5,113,Pseudomonas aeruginosa,287,species,v1.2.2,95.96,0.28,4.13703,SPECIES
Pseudomonas aeruginosa,287,GCF_028610165.1,1,6215926,6215926,1,6215926,1,1,6215926,1,1,6215926,4132602,66.5,92,Pseudomonas aeruginosa,287,species,v1.2.2,95.91,0.28,4.10147,SPECIES
Pseudomonas aeruginosa,287,GCF_028608885.1,1,6165960,6165960,1,6165960,1,1,6165960,1,1,6165960,4104112,66.5,194,Pseudomonas aeruginosa,287,species,v1.2.2,97.85,1.33,10.5145,SPECIES
Pseudomonas aeruginosa,287,GCF_019434175.1,1,6140089,6140089,1,6140089,1,1,6140089,1,1,6140089,4087084,66.5,265,Pseudomonas aeruginosa,287,species,v1.2.3,93.07,0.27,1.89071,SPECIES
Pseudomonas aeruginosa,287,GCA_001465155.1,1,6123018,6123018,1,6123018,1,1,6123018,1,1,6123018,4081291,66.5,199,Pseudomonas aeruginosa,287,species,v1.2.2,94.22,0.35,2.53675,SPECIES
Pseudomonas aeruginosa,287,GCF_019434155.1,1,6110239,6110239,1,6110239,1,1,6110239,1,1,6110239,4068231,66.5,246,Pseudomonas aeruginosa,287,species,v1.2.3,94.31,0.23,2.66121,SPECIES
Pseudomonas aeruginosa,287,GCF_028609385.1,1,6077879,6077879,1,6077879,1,1,6077879,1,1,6077879,4037740,66.5,103,Pseudomonas aeruginosa,287,species,v1.2.2,93.95,0.28,2.37079,SPECIES
Pseudomonas aeruginosa,287,GCA_048593205.1,1,6037891,6037891,1,6037891,1,1,6037891,1,1,6037891,4032378,67,50,Pseudomonas aeruginosa,287,species,v1.2.3,97.06,0.49,6.83973,SPECIES
Pseudomonas aeruginosa,287,GCF_024089395.1,1,6014899,6014899,1,6014899,1,1,6014899,1,1,6014899,4000837,66.5,10,Pseudomonas aeruginosa,287,species,v1.2.4,94.92,0.49,3.08796,SPECIES
Pseudomonas aeruginosa,287,GCF_024089375.1,1,5915863,5915863,1,5915863,1,1,5915863,1,1,5915863,3934267,66.5,10,Pseudomonas aeruginosa,287,species,v1.2.3,94.28,0.49,2.62565,SPECIES
Pseudomonas aeruginosa,287,GCF_013001005.1,1,6217899,6217899,1,6217899,1,1,6217899,1,1,6217899,4137120,66.5,3807,Pseudomonas aeruginosa,287,species,v1.2.2,98.97,0.49,25.486,SPECIES
Pseudomonas aeruginosa,287,GCF_000568855.2,1,6283316,6283316,1,6283316,1,1,6283316,1,1,6278626,4163617,66.5,20,Pseudomonas aeruginosa,287,species,v1.2.3,91.53,0.28,1.44026,SPECIES
Pseudomonas aeruginosa,287,GCA_009498355.1,1,6946480,6946480,1,6946480,1,1,6946480,1,1,6946480,4580251,66,176,Pseudomonas aeruginosa,287,species,v1.2.3,78.58,0.87,0.586771,SPECIES
Pseudomonas putida,303,GCF_024508115.1,1,6179370,6179370,1,6179370,1,1,6179370,1,1,6179370,3851301,62.5,270.63,Pseudomonas putida,303,species,v1.2.4,99.77,1.33,89.1892,SPECIES
Pseudomonas putida,303,GCF_003228315.1,1,6845198,6845198,1,6845198,1,1,6845198,1,1,6845198,4126132,60.5,6.8452e+06,Pseudomonas putida,303,species,v1.2.3,98.61,4.65,26.0442,SPECIES
Pseudomonas putida,303,GCF_050989985.1,1,6768491,6768491,1,6768491,1,1,6768491,1,1,6768491,4092046,60.5,1,Pseudomonas putida,303,species,v1.2.3,99.02,3.58,33.9066,SPECIES
Pseudomonas putida,303,GCF_001630725.2,1,6656695,6656695,1,6656695,1,1,6656695,1,1,6656695,4119995,62,200,Pseudomonas putida,303,species,v1.2.3,99.22,0.92,41.5233,SPECIES
Pseudomonas putida,303,GCF_002356095.1,5,7467685,7467685,5,6583377,1,5,6583377,1,5,7467685,4582430,61.5,124,Pseudomonas putida,303,species,v1.2.3,99.53,2.54,61.1794,SPECIES
Pseudomonas putida,303,GCF_050990305.1,1,6577063,6577063,1,6577063,1,1,6577063,1,1,6577063,3895364,59,1,Pseudomonas putida,303,species,v1.2.3,99.05,2.65,34.8894,SPECIES
Pseudomonas putida,303,GCF_034424745.1,1,6559726,6559726,1,6559726,1,1,6559726,1,1,6559726,4047747,61.5,109,Pseudomonas putida,303,species,v1.2.3,99.74,0.37,87.9607,SPECIES
Pseudomonas putida,303,GCF_035758525.1,3,6595663,6595663,3,6513708,1,3,6513708,1,3,6595663,4020989,61,73,Pseudomonas putida,303,species,v1.2.3,98.56,1.7,25.5528,SPECIES
Pseudomonas putida,303,GCF_014764425.1,2,7114630,7114630,2,6511858,1,2,6511858,1,2,7114630,4357097,61,50,Pseudomonas putida,303,species,v1.2.3,99.77,2.23,89.1892,SPECIES
Pseudomonas putida,303,GCF_005080685.1,2,6610151,6610151,2,6495886,1,2,6495886,1,2,6610151,4163788,63,61,Pseudomonas putida,303,species,v1.2.3,98.19,1.82,21.8673,SPECIES
Pseudomonas putida,303,GCF_007833495.1,1,6368486,6368486,1,6368486,1,1,6368486,1,1,6368486,3946493,62,172.7,Pseudomonas putida,303,species,v1.2.3,99.53,0.93,61.1794,SPECIES
Pseudomonas putida,303,GCF_039634515.1,2,6767258,6767258,2,6362594,1,2,6362594,1,2,6767258,4125666,61,1,Pseudomonas putida,303,species,v1.2.3,99.65,2.15,70.2703,SPECIES
Pseudomonas putida,303,GCF_027595085.1,1,6362490,6362490,1,6362490,1,1,6362490,1,1,6362490,3896609,61,100,Pseudomonas putida,303,species,v1.2.3,99.65,1.18,70.2703,SPECIES
Pseudomonas putida,303,GCF_024749025.1,1,6346720,6346720,1,6346720,1,1,6346720,1,1,6346720,3967647,62.5,223,Pseudomonas putida,303,species,v1.2.4,99.2,0.6,40.5405,SPECIES
Pseudomonas putida,303,GCF_013425825.1,3,6499247,6499247,3,6337358,1,3,6337358,1,3,6499247,3996102,61.5,120,Pseudomonas putida,303,species,v1.2.4,99.65,1.03,70.2703,SPECIES
Pseudomonas putida,303,GCF_025905485.1,1,6321372,6321372,1,6321372,1,1,6321372,1,1,6321372,3913501,62,100,Pseudomonas putida,303,species,v1.2.3,99.65,0.8,70.2703,SPECIES
Pseudomonas putida,303,GCF_031844645.1,2,6733472,6733472,2,6302573,1,2,6302573,1,2,6733472,4122145,61,201,Pseudomonas putida,303,species,v1.2.3,99.65,1.96,70.2703,SPECIES
Pseudomonas putida,303,GCF_037100255.1,1,6286687,6286687,1,6286687,1,1,6286687,1,1,6286687,3929952,62.5,1,Pseudomonas putida,303,species,v1.2.3,99.73,1.55,87.715,SPECIES
Pseudomonas putida,303,GCF_029590515.1,1,6279264,6279264,1,6279264,1,1,6279264,1,1,6279264,3850935,61.5,100,Pseudomonas putida,303,species,v1.2.3,99.65,0.77,70.2703,SPECIES
Pseudomonas putida,303,GCF_030717425.1,3,6390575,6390575,3,6277483,1,3,6277483,1,3,6390575,3935792,61.5,40,Pseudomonas putida,303,species,v1.2.4,99.65,0.39,70.2703,SPECIES
Pseudomonas putida,303,GCF_022354785.1,2,6420499,6420499,2,6259530,1,2,6259530,1,2,6420499,3958805,61.5,15,Pseudomonas putida,303,species,v1.2.3,99.65,0.26,70.2703,SPECIES
Pseudomonas putida,303,GCF_041879285.1,2,6301276,6301276,2,6193118,1,2,6193118,1,2,6301276,3873386,61.5,1,Pseudomonas putida,303,species,v1.2.4,99.3,0.14,46.4373,SPECIES
Pseudomonas putida,303,GCF_045571375.1,1,6191241,6191241,1,6191241,1,1,6191241,1,1,6191241,3808448,61.5,1,Pseudomonas putida,303,species,v1.2.3,99.65,0.38,70.2703,SPECIES
Pseudomonas putida,303,GCF_045571385.1,1,6190837,6190837,1,6190837,1,1,6190837,1,1,6190837,3808196,61.5,1,Pseudomonas putida,303,species,v1.2.3,99.48,0.38,59.4595,SPECIES
Pseudomonas putida,303,GCF_009883635.2,1,6190190,6190190,1,6190190,1,1,6190190,1,1,6190190,3881030,62.5,911,Pseudomonas putida,303,species,v1.2.3,99.41,1.8,52.5799,SPECIES
Pseudomonas putida,303,GCF_045571355.1,1,6189315,6189315,1,6189315,1,1,6189315,1,1,6189315,3807290,61.5,1,Pseudomonas putida,303,species,v1.2.3,99.48,0.38,59.4595,SPECIES
Pseudomonas putida,303,GCF_025985505.1,1,6188267,6188267,1,6188267,1,1,6188267,1,1,6188267,3807084,61.5,251,Pseudomonas putida,303,species,v1.2.3,99.65,0.14,70.2703,SPECIES
Pseudomonas putida,303,GCF_041879055.1,2,6295494,6295494,2,6187336,1,2,6187336,1,2,6295494,3869919,61.5,1,Pseudomonas putida,303,species,v1.2.4,99.53,0.14,61.1794,SPECIES
Pseudomonas putida,303,GCF_040516005.1,1,6185619,6185619,1,6185619,1,1,6185619,1,1,6185619,3805584,61.5,1,Pseudomonas putida,303,species,v1.2.4,99.65,0.14,70.2703,SPECIES
Pseudomonas putida,303,GCF_032681205.1,1,6183439,6183439,1,6183439,1,1,6183439,1,1,6183439,3804261,61.5,55.49,Pseudomonas putida,303,species,v1.2.3,99.49,0.14,60.1966,SPECIES
Pseudomonas putida,303,GCF_019355435.1,1,6181929,6181929,1,6181929,1,1,6181929,1,1,6181929,3803386,61.5,65,Pseudomonas putida,303,species,v1.2.4,99.65,0.14,70.2703,SPECIES
Pseudomonas putida,303,GCF_024662335.1,1,6181900,6181900,1,6181900,1,1,6181900,1,1,6181853,3803338,61.5,160,Pseudomonas putida,303,species,v1.2.3,99.65,0.14,70.2703,SPECIES
Pseudomonas putida,303,GCF_024662315.1,1,6181897,6181897,1,6181897,1,1,6181897,1,1,6181840,3803335,61.5,160,Pseudomonas putida,303,species,v1.2.3,99.65,0.14,70.2703,SPECIES
Pseudomonas putida,303,GCF_030440385.1,1,6181897,6181897,1,6181897,1,1,6181897,1,1,6181852,3803318,61.5,160,Pseudomonas putida,303,species,v1.2.4,99.48,0.14,59.4595,SPECIES
Pseudomonas putida,303,GCF_024662355.1,1,6181702,6181702,1,6181702,1,1,6181702,1,1,6181665,3803255,61.5,160,Pseudomonas putida,303,species,v1.2.3,99.65,0.14,70.2703,SPECIES
Pseudomonas putida,303,GCF_045571365.1,1,6180425,6180425,1,6180425,1,1,6180425,1,1,6180425,3802327,61.5,1,Pseudomonas putida,303,species,v1.2.3,99.17,0.14,39.0663,SPECIES
Pseudomonas putida,303,GCF_013305625.2,2,6802437,6802437,2,6165619,1,2,6165619,1,2,6802437,4152699,61,100,Pseudomonas putida,303,species,v1.2.4,99.41,1.4,52.5799,SPECIES
Pseudomonas putida,303,GCF_025905425.1,1,6138339,6138339,1,6138339,1,1,6138339,1,1,6138339,3791889,62,100,Pseudomonas putida,303,species,v1.2.3,99.45,2.44,58.231,SPECIES
Pseudomonas putida,303,GCF_002025705.1,1,6137024,6137024,1,6137024,1,1,6137024,1,1,6137024,3837738,62.5,103.45,Pseudomonas putida,303,species,v1.2.3,99.41,2.34,52.5799,SPECIES
Pseudomonas putida,303,GCF_900636645.1,1,6134366,6134366,1,6134366,1,1,6134366,1,1,6134366,3775059,61.5,100,Pseudomonas putida,303,species,v1.2.3,99.65,0.14,70.2703,SPECIES
Pseudomonas putida,303,GCF_052695785.1,2,6146172,6146172,2,6101836,1,2,6101836,1,2,6146172,3785425,61.5,1,Pseudomonas putida,303,species,v1.2.4,99.41,0.69,52.5799,SPECIES
Pseudomonas putida,303,GCF_018141045.1,4,6992587,6992587,4,6053381,1,4,6053381,1,4,6992587,4239287,60.5,100,Pseudomonas putida,303,species,v1.2.3,99.56,3.18,64.1278,SPECIES
Pseudomonas putida,303,GCF_014076515.1,2,6065162,6065162,2,6045913,1,2,6045913,1,2,6065161,3737529,61.5,100,Pseudomonas putida,303,species,v1.2.3,99.9,0.28,99.2629,SPECIES
Pseudomonas putida,303,GCF_052075905.1,1,6032578,6032578,1,6032578,1,1,6032578,1,1,6032578,3735775,62,1,Pseudomonas putida,303,species,v1.2.4,99.65,0.63,70.2703,SPECIES
Pseudomonas putida,303,GCF_001886975.1,1,6031212,6031212,1,6031212,1,1,6031212,1,1,6031212,3740144,62,138,Pseudomonas putida,303,species,v1.2.3,99.89,0.68,96.5602,SPECIES
Pseudomonas putida,303,GCF_003671955.1,1,6011680,6011680,1,6011680,1,1,6011680,1,1,6011680,3718086,62,178.2,Pseudomonas putida,303,species,v1.2.3,99.9,0.16,99.2629,SPECIES
Pseudomonas putida,303,GCF_024125675.1,1,6002785,6002785,1,6002785,1,1,6002785,1,1,6002785,3712328,62,250,Pseudomonas putida,303,species,v1.2.4,99.65,1.64,70.2703,SPECIES
Pseudomonas putida,303,GCF_014217705.1,2,6055976,6055976,2,5952420,1,2,5952420,1,2,6055976,3737929,61.5,342,Pseudomonas putida,303,species,v1.2.3,95.52,1.07,7.37101,SPECIES
Pseudomonas putida,303,GCF_033879595.1,1,5946927,5946927,1,5946927,1,1,5946927,1,1,5946927,3681190,62,124.581,Pseudomonas putida,303,species,v1.2.3,96.93,2.36,12.285,SPECIES
